rank,delta_rank,ticker,name,sector,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,24.95,2.0781,0.9666,0.8975,0.9434,FLAT,14.24,362.89,180.02,-51.09,52.8,103.59,0.8575,LOW,-,25.588,28.6362,21.3944,1,184.9678,TREND+LEAD,55.2682
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,42.2,1.1163,0.9503,1.2166,1.1667,FLAT,70.52,148.65,162.82,-21.01,56.4,36.88,1.4003,MED,-,41.4503,38.3458,27.9803,1,227.3256,TREND+LEAD,54.9267
3,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5273.0,1.1444,1.0187,0.9311,0.7162,STRONG_UP,8.88,154.92,136.51,-43.75,55.2,70.91,0.7255,LOW,-,5276.8551,6231.9883,5046.4447,1,120.5949,TREND+LEAD,41.2116
4,0,CCO.TO,CAMECO CORP,Uranium,large,154.42,1.1417,1.0097,1.0086,0.9896,STRONG_UP,32.91,154.31,139.64,-24.86,55.6,55.96,0.651,LOW,-,150.547,158.7196,127.8694,1,153.313,TREND+LEAD,40.3018
5,0,OKLO,OKLO INC,Uranium,large,48.07,0.9507,0.8796,0.7844,0.5811,STRONG_UP,-58.54,111.76,281.51,-73.83,49.2,92.25,0.7739,LOW,EARLY,56.0755,65.971,85.8452,0,59.6065,WEAK,39.0531
6,0,UEC,URANIUM ENERGY CORP,Uranium,large,13.43,1.2801,0.9756,0.9566,0.9974,FLAT,3.39,185.14,86.01,-39.97,51.6,80.41,0.8178,LOW,-,13.3635,15.3372,12.5081,1,118.8051,TREND+LEAD,38.705
7,0,1164.HK,CGN MINING CO LTD,Uranium,large,4.18,1.2806,1.032,0.9609,1.1402,FLAT,36.6,185.26,123.5,-30.04,49.8,68.74,0.9066,LOW,-,4.098,4.4706,3.2854,1,134.2132,TREND+LEAD,37.8879
8,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,183.16,1.305,0.8983,0.9662,0.6545,FLAT,-44.68,190.68,309.66,-61.35,51.6,96.83,0.6905,LOW,EARLY,195.782,224.5322,250.9204,0,101.6141,WEAK,36.9059
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.12,1.0932,0.9969,0.9919,0.9931,FLAT,27.43,143.5,38.97,-22.39,51.6,55.98,0.7201,LOW,-,16.1975,16.5634,12.7405,1,132.2764,TREND+LEAD,34.6512
10,0,DML.TO,DENISON MINES CORP,Uranium,mid,5.07,1.2107,1.0359,0.9647,1.0623,FLAT,31.35,169.68,77.27,-29.2,50.8,71.52,0.7982,LOW,-,5.0065,5.261,3.9116,1,120.5228,TREND+LEAD,32.4462
